"","GeoUID_DA","GeoUID_CT","NID","N_name","CLASSIF9"
"3142","35204391","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3143","35204392","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3144","35204393","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3145","35204394","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3146","35204395","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3147","35204396","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3148","35204397","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3149","35204398","5350283.01","028","Rustic","Neighbourhood Improvement Area"
"3150","35204399","5350283.01","028","Rustic","Neighbourhood Improvement Area"
"3151","35204400","5350283.01","028","Rustic","Neighbourhood Improvement Area"
"3152","35204401","5350283.01","028","Rustic","Neighbourhood Improvement Area"
"3153","35204402","5350283.01","028","Rustic","Neighbourhood Improvement Area"
"3154","35204403","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3155","35204404","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3156","35204405","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3157","35204406","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3158","35204407","5350281.01","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3159","35204408","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3160","35204409","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3161","35204410","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3162","35204411","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3163","35204412","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3164","35204413","5350175.01","113","Weston","Neighbourhood Improvement Area"
"3165","35204414","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3166","35204415","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3167","35204416","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3168","35204417","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3169","35204418","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3170","35204419","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3171","35204420","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3172","35204421","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3173","35204422","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3174","35204423","5350176.00","113","Weston","Neighbourhood Improvement Area"
"3175","35204424","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3176","35204425","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3177","35204426","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3178","35204427","5350175.02","113","Weston","Neighbourhood Improvement Area"
"3179","35204430","5350239.00","006","Kingsview Village-The Westway","Neighbourhood Improvement Area"
"3180","35204431","5350239.00","006","Kingsview Village-The Westway","Neighbourhood Improvement Area"
"3181","35204433","5350239.00","006","Kingsview Village-The Westway","Neighbourhood Improvement Area"
"3182","35204434","5350239.00","006","Kingsview Village-The Westway","Neighbourhood Improvement Area"
"3183","35204435","5350281.01","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3184","35204438","5350281.01","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3185","35204439","5350281.01","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3186","35204440","5350281.01","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3187","35204441","5350281.01","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3188","35204442","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3189","35204443","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3190","35204444","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3191","35204445","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3192","35204446","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3193","35204447","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3194","35204448","5350173.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3195","35204449","5350157.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3196","35204450","5350157.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3197","35204451","5350157.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3198","35204452","5350157.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3199","35204453","5350157.00","115","Mount Dennis","Neighbourhood Improvement Area"
"3200","35204455","5350280.00","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3201","35204456","5350280.00","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3202","35204457","5350280.00","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3203","35204458","5350280.00","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3204","35204460","5350280.00","030","Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood"
"3205","35204461","5350080.02","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"3206","35204462","5350080.02","062","East End-Danforth","Not an NIA or Emerging Neighbourhood"
"3207","35204465","5350128.05","174","South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood"
"3208","35204466","5350128.06","174","South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood"
"3209","35204467","5350128.04","174","South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood"
"3210","35204468","5350128.04","174","South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood"
"3211","35204469","5350128.04","174","South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood"
"3212","35204470","5350128.06","174","South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood"
"3213","35204471","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3214","35204472","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3215","35204473","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3216","35204474","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3217","35204475","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3218","35204476","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3219","35204477","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3220","35204478","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3221","35204479","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3222","35204480","5350247.01","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"3223","35204481","5350081.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3224","35204482","5350081.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3225","35204483","5350081.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3226","35204484","5350081.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3227","35204485","5350081.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3228","35204486","5350081.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3229","35204487","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3230","35204488","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3231","35204489","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3232","35204490","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3233","35204491","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3234","35204492","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3235","35204493","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3236","35204494","5350169.02","108","Briar Hill-Belgravia","Not an NIA or Emerging Neighbourhood"
"3237","35204495","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3238","35204496","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3239","35204497","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3240","35204498","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3241","35204499","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3242","35204500","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3243","35204501","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3244","35204502","5350083.00","066","Danforth","Not an NIA or Emerging Neighbourhood"
"3245","35204503","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3246","35204504","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3247","35204505","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3248","35204506","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3249","35204507","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3250","35204508","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3251","35204509","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3252","35204510","5350124.00","098","Rosedale-Moore Park","Not an NIA or Emerging Neighbourhood"
"3253","35204511","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3254","35204512","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3255","35204513","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3256","35204514","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3257","35204515","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3258","35204516","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3259","35204517","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3260","35204518","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3261","35204519","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3262","35204520","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3263","35204521","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3264","35204522","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3265","35204523","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3266","35204524","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3267","35204525","5350163.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3268","35204526","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3269","35204527","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3270","35204528","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3271","35204529","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3272","35204530","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3273","35204531","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3274","35204532","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3275","35204533","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3276","35204534","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3277","35204535","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3278","35204536","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3279","35204537","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3280","35204538","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3281","35204539","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3282","35204540","5350167.02","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3283","35204541","5350165.00","106","Humewood-Cedarvale","Not an NIA or Emerging Neighbourhood"
"3284","35204542","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3285","35204543","5350167.01","101","Forest Hill South","Not an NIA or Emerging Neighbourhood"
"3286","35204544","5350167.01","101","Forest Hill South","Not an NIA or Emerging Neighbourhood"
"3287","35204545","5350167.01","101","Forest Hill South","Not an NIA or Emerging Neighbourhood"
"3288","35204546","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3289","35204547","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3290","35204548","5350164.00","107","Oakwood Village","Not an NIA or Emerging Neighbourhood"
"3291","35204549","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3292","35204550","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3293","35204551","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3294","35204552","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3295","35204553","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3296","35204554","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3297","35204555","5350160.00","109","Caledonia-Fairbank","Not an NIA or Emerging Neighbourhood"
"3298","35204556","5350070.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"3299","35204557","5350070.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"3300","35204558","5350070.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"3301","35204559","5350070.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"3302","35204560","5350070.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"3303","35204561","5350070.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"3304","35204562","5350065.01","074","North St.James Town","Not an NIA or Emerging Neighbourhood"
"3305","35204563","5350065.02","074","North St.James Town","Not an NIA or Emerging Neighbourhood"
"3306","35204564","5350065.02","074","North St.James Town","Not an NIA or Emerging Neighbourhood"
"3307","35204565","5350065.01","074","North St.James Town","Not an NIA or Emerging Neighbourhood"
"3308","35204566","5350065.01","074","North St.James Town","Not an NIA or Emerging Neighbourhood"
"3309","35204567","5350065.02","074","North St.James Town","Not an NIA or Emerging Neighbourhood"
"3310","35204568","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3311","35204569","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3312","35204570","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3313","35204571","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3314","35204572","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3315","35204573","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3316","35204574","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3317","35204575","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3318","35204576","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3319","35204577","5350029.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3320","35204578","5350063.03","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3321","35204579","5350063.03","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3322","35204580","5350063.03","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3323","35204581","5350063.04","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3324","35204582","5350063.04","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3325","35204583","5350063.06","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3326","35204584","5350063.04","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3327","35204585","5350063.04","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3328","35204586","5350034.01","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3329","35204587","5350034.01","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3330","35204589","5350063.06","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3331","35204590","5350063.06","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3332","35204591","5350063.06","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3333","35204592","5350062.04","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3334","35204593","5350062.04","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3335","35204594","5350062.04","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3336","35204595","5350062.04","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3337","35204596","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3338","35204597","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3339","35204598","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3340","35204599","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3341","35204600","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3342","35204601","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3343","35204602","5350062.03","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3344","35204603","5350062.03","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3345","35204605","5350035.00","170","Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood"
"3346","35204606","5350035.00","170","Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood"
"3347","35204607","5350035.00","170","Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood"
"3348","35204608","5350035.00","170","Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood"
"3349","35204609","5350034.02","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3350","35204610","5350034.01","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3351","35204611","5350034.02","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3352","35204612","5350034.02","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3353","35204613","5350034.02","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3354","35204614","5350034.02","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3355","35204615","5350034.02","168","Downtown Yonge East","Not an NIA or Emerging Neighbourhood"
"3356","35204616","5350035.00","170","Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood"
"3357","35204617","5350035.00","170","Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood"
"3358","35204618","5350062.01","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3359","35204620","5350063.05","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3360","35204621","5350063.05","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3361","35204622","5350063.05","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3362","35204623","5350063.06","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3363","35204624","5350063.06","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3364","35204625","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3365","35204626","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3366","35204627","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3367","35204628","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3368","35204629","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3369","35204630","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3370","35204631","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3371","35204632","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3372","35204633","5350109.00","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3373","35204634","5350001.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3374","35204635","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3375","35204636","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3376","35204637","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3377","35204638","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3378","35204639","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3379","35204640","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3380","35204641","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3381","35204642","5350152.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"3382","35204643","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3383","35204644","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3384","35204645","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3385","35204646","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3386","35204647","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3387","35204648","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3388","35204649","5350151.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"3389","35204650","5350013.01","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3390","35204652","5350013.02","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3391","35204653","5350013.02","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3392","35204655","5350012.04","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3393","35204656","5350012.01","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3394","35204657","5350047.02","086","Roncesvalles","Not an NIA or Emerging Neighbourhood"
"3395","35204658","5350047.02","086","Roncesvalles","Not an NIA or Emerging Neighbourhood"
"3396","35204659","5350047.02","086","Roncesvalles","Not an NIA or Emerging Neighbourhood"
"3397","35204660","5350047.02","086","Roncesvalles","Not an NIA or Emerging Neighbourhood"
"3398","35204661","5350005.00","085","South Parkdale","Neighbourhood Improvement Area"
"3399","35204662","5350005.00","085","South Parkdale","Neighbourhood Improvement Area"
"3400","35204663","5350005.00","085","South Parkdale","Neighbourhood Improvement Area"
"3401","35204664","5350005.00","085","South Parkdale","Neighbourhood Improvement Area"
"3402","35204665","5350005.00","085","South Parkdale","Neighbourhood Improvement Area"
"3403","35204667","5350047.02","086","Roncesvalles","Not an NIA or Emerging Neighbourhood"
"3404","35204668","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3405","35204669","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3406","35204670","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3407","35204671","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3408","35204672","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3409","35204673","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3410","35204674","5350225.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3411","35204675","5350210.04","161","Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"3412","35204676","5350210.04","161","Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"3413","35204678","5350209.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3414","35204679","5350209.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3415","35204680","5350209.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3416","35204681","5350209.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3417","35204682","5350209.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3418","35204683","5350209.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3419","35204684","5350201.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3420","35204685","5350201.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3421","35204686","5350201.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3422","35204687","5350201.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3423","35204688","5350200.01","161","Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"3424","35204689","5350200.01","161","Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"3425","35204690","5350200.02","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3426","35204692","5350201.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3427","35204693","5350201.00","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3428","35204695","5350208.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3429","35204696","5350208.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3430","35204697","5350208.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3431","35204698","5350208.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3432","35204699","5350208.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3433","35204700","5350208.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3434","35204701","5350205.00","018","New Toronto","Not an NIA or Emerging Neighbourhood"
"3435","35204704","5350307.05","151","Yonge-Doris","Not an NIA or Emerging Neighbourhood"
"3436","35204705","5350307.07","152","East Willowdale","Not an NIA or Emerging Neighbourhood"
"3437","35204707","5350322.01","050","Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"3438","35204708","5350322.02","050","Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"3439","35204709","5350322.02","050","Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"3440","35204710","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3441","35204711","5350378.26","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3442","35204712","5350378.26","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3443","35204714","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3444","35204715","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3445","35204716","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3446","35204717","5350378.26","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3447","35204718","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3448","35204719","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3449","35204720","5350378.25","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3450","35204721","5350378.26","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3451","35204722","5350378.28","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3452","35204723","5350378.28","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3453","35204725","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3454","35204726","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3455","35204727","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3456","35204728","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
